ID,Site,cell_counts_per_ml,rel_abund,num_wells_inoculated,num_isolates,cells_per_well,num_inoculated_wells,positive_well_med,positive_well_95pc_low,positive_well_95pc_high,taxon_positive_med,taxon_positive_95pc_low,taxon_positive_95pc_high,pure_well_med,pure_well_95pc_low,pure_well_95pc_high,taxon_pure_med,taxon_pure_95pc_low,taxon_pure_95pc_high,within_estimates,deviance,p_value
5073,JLB,11000000.0,0.0242,460,0,1.96,460,395.0,381.0,409.0,21.0,13.0,30.0,127.0,108.0,146.0,3.0,0.0,7.0,yes,,
5073,JLB2c,3925000.0,0.00016844,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
5073,JLB3,14454000.0,0.0063858809999999995,460,0,2.0,460,398.0,383.0,412.0,6.0,2.0,11.0,125.0,106.0,144.0,1.0,0.0,3.0,yes,,
5073,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,411.0,0.0,0.0,0.0,125.0,107.0,143.0,0.0,0.0,0.0,yes,,
5073,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
5073,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
5073,Tbon2,28600000.0,0.00385,460,0,2.0,460,398.0,383.0,412.0,3.0,0.0,8.0,124.0,106.0,144.0,0.0,0.0,2.0,yes,,
5073,Tbon3,18200000.0,0.019320433999999997,460,7,2.0,460,398.0,383.0,412.0,17.0,10.0,26.0,124.0,106.0,143.0,2.0,0.0,6.0,no,1.0,0.012601260126012601
6516,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
6516,ARD3,9520000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
6516,CJ,8920000.0,0.009454160999999999,460,0,1.27,460,331.0,312.0,349.0,5.0,2.0,10.0,164.0,144.0,184.0,1.0,0.0,4.0,yes,,
6516,CJ2,7730000.0,0.004203253,460,1,2.0,460,398.0,383.0,412.0,4.0,1.0,8.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
6516,CJ3,2720000.0,0.010224833000000001,460,4,2.0,460,398.0,383.0,412.0,9.0,4.0,16.0,124.0,106.0,143.0,1.0,0.0,4.0,yes,,
6516,FWC,6303128.794,2.9999999999999997e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
6516,FWC2,610000.0,0.001813381,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,5.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
6516,FWC3,25500000.0,0.002079636,460,0,2.0,460,398.0,383.0,412.0,2.0,0.0,5.0,124.0,106.0,144.0,0.0,0.0,2.0,yes,,
6516,JLB,11000000.0,0.007727800000000001,460,0,1.96,460,395.0,380.0,409.0,7.0,2.0,12.0,127.0,108.0,146.0,1.0,0.0,3.0,yes,,
6516,JLB2c,3925000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
6516,JLB3,14454000.0,0.000580535,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,125.0,106.0,143.0,0.0,0.0,1.0,yes,,
6516,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
6516,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
6516,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
6516,Tbon2,28600000.0,0.0010686769999999999,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,3.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
6516,Tbon3,18200000.0,0.002596532,460,0,2.0,460,398.0,383.0,412.0,2.0,0.0,6.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
7192,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7192,ARD3,9520000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
7192,CJ,8920000.0,0.0014459310000000001,460,0,1.27,460,331.0,312.0,350.0,1.0,0.0,3.0,164.0,144.0,185.0,0.0,0.0,1.0,yes,,
7192,CJ2,7730000.0,0.000201526,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,143.0,0.0,0.0,1.0,yes,,
7192,CJ3,2720000.0,0.00042368099999999997,460,1,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
7192,FWC,6303128.794,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
7192,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7192,FWC3,25500000.0,2.7699999999999996e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
7192,JLB,11000000.0,0.0,460,0,1.96,460,395.0,380.0,409.0,0.0,0.0,0.0,127.0,109.0,146.0,0.0,0.0,0.0,yes,,
7192,JLB2c,3925000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7192,JLB3,14454000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7192,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7192,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
7192,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.04999999999927,0.0,0.0,0.0,yes,,
7192,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7192,Tbon3,18200000.0,5.5799999999999994e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7193,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
7193,ARD3,9520000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7193,CJ,8920000.0,0.000556127,460,0,1.27,460,331.0,312.0,349.0,0.0,0.0,2.0,164.0,144.0,184.0,0.0,0.0,1.0,yes,,
7193,CJ2,7730000.0,0.001007629,460,1,2.0,460,398.0,383.0,412.0,1.0,0.0,3.0,124.0,106.0,144.0,0.0,0.0,1.0,yes,,
7193,CJ3,2720000.0,0.0015817420000000001,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,4.0,124.0,106.0,143.04999999999927,0.0,0.0,1.0,yes,,
7193,FWC,6303128.794,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7193,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7193,FWC3,25500000.0,5.550000000000001e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7193,JLB,11000000.0,0.0,460,0,1.96,460,395.0,380.0,410.0,0.0,0.0,0.0,127.0,108.0,146.0,0.0,0.0,0.0,yes,,
7193,JLB2c,3925000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7193,JLB3,14454000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7193,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.04999999999927,0.0,0.0,0.0,yes,,
7193,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7193,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
7193,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7193,Tbon3,18200000.0,8.379999999999999e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,107.0,143.04999999999927,0.0,0.0,0.0,yes,,
5713,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
5713,ARD3,9520000.0,0.004072586,460,0,2.0,460,398.0,383.0,412.0,4.0,1.0,8.0,125.0,106.0,143.0,0.0,0.0,2.0,yes,,
5713,CJ,8920000.0,0.017184328000000002,460,0,1.27,460,331.0,312.0,350.0,10.0,4.0,17.0,164.0,144.0,184.0,3.0,0.0,7.0,yes,,
5713,CJ2,7730000.0,0.012379444,460,1,2.0,460,398.0,383.0,412.0,11.0,5.0,18.0,124.0,106.0,143.0,1.0,0.0,4.0,yes,,
5713,CJ3,2720000.0,0.027821715,460,0,2.0,460,398.0,383.0,412.0,25.0,16.0,35.0,124.0,107.0,143.04999999999927,3.0,0.0,8.0,yes,,
5713,FWC,6303128.794,0.00047989,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,125.0,106.0,143.0,0.0,0.0,1.0,yes,,
5713,FWC2,610000.0,0.014920625,460,0,2.0,460,398.0,383.0,412.0,13.0,7.0,21.0,124.0,106.0,143.0,2.0,0.0,5.0,yes,,
5713,FWC3,25500000.0,0.012145075,460,0,2.0,460,398.0,383.0,412.0,11.0,5.0,18.0,125.0,106.0,143.0,1.0,0.0,4.0,yes,,
5713,JLB,11000000.0,0.005689699,460,0,1.96,460,395.0,380.0,410.0,5.0,1.0,10.0,127.0,108.0,146.0,1.0,0.0,3.0,yes,,
5713,JLB2c,3925000.0,0.00404,460,0,2.0,460,398.0,383.0,412.0,4.0,1.0,8.0,125.0,106.0,143.0,0.0,0.0,2.0,yes,,
5713,JLB3,14454000.0,0.00020318700000000002,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,144.0,0.0,0.0,1.0,yes,,
5713,LKB,11700000.0,0.00117,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,3.0,124.0,106.0,144.0,0.0,0.0,1.0,yes,,
5713,LKB2,10508460.0,0.001199643,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,4.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5713,LKB3,25500000.0,0.001110864,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,3.0,125.0,106.0,144.0,0.0,0.0,1.0,yes,,
5713,Tbon2,28600000.0,0.007986950999999999,460,0,2.0,460,398.0,383.0,412.0,7.0,3.0,13.0,124.0,106.0,144.0,1.0,0.0,3.0,yes,,
5713,Tbon3,18200000.0,0.008599269,460,0,2.0,460,398.0,383.0,412.0,8.0,3.0,14.0,124.0,106.0,144.0,1.0,0.0,3.0,yes,,
3526,ARD2c,1640000.0,0.005945723000000001,460,0,2.0,460,398.0,383.0,412.0,5.0,1.0,11.0,124.0,106.0,144.0,1.0,0.0,3.0,yes,,
3526,ARD3,9520000.0,0.000470979,460,1,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
3526,CJ,8920000.0,0.0,460,0,1.27,460,331.0,312.0,350.0,0.0,0.0,0.0,164.0,144.0,184.0,0.0,0.0,0.0,yes,,
3526,CJ2,7730000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0,yes,,
3526,CJ3,2720000.0,2.8199999999999998e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
3526,FWC,6303128.794,9e-05,460,0,2.0,460,398.0,382.95,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
3526,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
3526,FWC3,25500000.0,2.7699999999999996e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
3526,JLB,11000000.0,0.0,460,0,1.96,460,395.0,380.0,409.0,0.0,0.0,0.0,127.0,108.0,146.0,0.0,0.0,0.0,yes,,
3526,JLB2c,3925000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
3526,JLB3,14454000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
3526,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
3526,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
3526,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
3526,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
3526,Tbon3,18200000.0,2.7899999999999997e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,105.0,143.0,0.0,0.0,0.0,yes,,
7279,ARD2c,1640000.0,0.0007064230000000001,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,3.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
7279,ARD3,9520000.0,2.7699999999999996e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,142.04999999999927,0.0,0.0,0.0,yes,,
7279,CJ,8920000.0,0.0,460,0,1.27,460,331.0,312.0,349.0,0.0,0.0,0.0,164.0,144.0,185.0,0.0,0.0,0.0,yes,,
7279,CJ2,7730000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7279,CJ3,2720000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7279,FWC,6303128.794,0.001589634,460,3,2.0,460,398.0,383.0,412.0,1.0,0.0,4.0,125.0,106.0,144.0,0.0,0.0,1.0,no,2.0,0.0013001300130013002
7279,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7279,FWC3,25500000.0,0.000194,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
7279,JLB,11000000.0,0.0,460,0,1.96,460,396.0,380.0,409.0,0.0,0.0,0.0,127.0,109.0,147.0,0.0,0.0,0.0,yes,,
7279,JLB2c,3925000.0,0.000196513,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
7279,JLB3,14454000.0,0.000145134,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7279,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7279,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7279,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7279,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7279,Tbon3,18200000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,ARD3,9520000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,CJ,8920000.0,0.000111225,460,0,1.27,460,331.0,311.0,349.0,0.0,0.0,1.0,164.0,144.0,184.0,0.0,0.0,0.0,yes,,
5504,CJ2,7730000.0,0.0,460,1,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,no,1.0,0.0
5504,CJ3,2720000.0,0.0007626260000000001,460,1,2.0,460,398.0,383.0,412.0,0.0,0.0,3.0,125.0,106.0,144.0,0.0,0.0,1.0,yes,,
5504,FWC,6303128.794,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
5504,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,FWC3,25500000.0,0.000720941,460,1,2.0,460,398.0,383.0,412.0,0.0,0.0,3.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5504,JLB,11000000.0,0.0,460,0,1.96,460,395.0,381.0,409.0,0.0,0.0,0.0,127.0,108.0,146.0,0.0,0.0,0.0,yes,,
5504,JLB2c,3925000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,JLB3,14454000.0,2.8999999999999997e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5504,Tbon2,28600000.0,5.6200000000000004e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
5504,Tbon3,18200000.0,0.000223358,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
7518,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
7518,ARD3,9520000.0,2.7699999999999996e-05,460,0,2.0,460,398.0,383.0,411.0,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7518,CJ,8920000.0,0.0037538579999999997,460,0,1.27,460,331.0,311.95000000000005,349.0,2.0,0.0,6.0,164.0,144.0,184.0,0.0,0.0,3.0,yes,,
7518,CJ2,7730000.0,0.008262559000000001,460,2,2.0,460,398.0,383.0,412.0,7.0,3.0,13.0,125.0,107.0,143.0,1.0,0.0,3.0,yes,,
7518,CJ3,2720000.0,0.00322,460,0,2.0,460,398.0,383.0,412.0,3.0,0.0,7.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
7518,FWC,6303128.794,0.00029993099999999997,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
7518,FWC2,610000.0,0.004008526,460,0,2.0,460,398.0,383.0,412.0,4.0,1.0,8.0,125.0,106.0,144.0,0.0,0.0,2.0,yes,,
7518,FWC3,25500000.0,0.003327418,460,0,2.0,460,398.0,383.0,412.0,3.0,0.0,7.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
7518,JLB,11000000.0,0.000905823,460,1,1.96,460,395.0,380.0,409.0,1.0,0.0,3.0,127.0,108.0,146.0,0.0,0.0,1.0,yes,,
7518,JLB2c,3925000.0,0.0040100000000000005,460,0,2.0,460,398.0,383.0,412.0,4.0,0.0,8.0,124.0,106.0,143.04999999999927,0.0,0.0,2.0,yes,,
7518,JLB3,14454000.0,0.02745929,460,0,2.0,460,398.0,383.0,412.0,24.0,16.0,35.0,124.0,105.0,144.0,3.0,0.0,8.0,yes,,
7518,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
7518,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.04999999999927,0.0,0.0,0.0,yes,,
7518,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
7518,Tbon2,28600000.0,0.005259013000000001,460,0,2.0,460,398.0,383.0,412.0,5.0,1.0,10.0,125.0,106.0,143.0,0.0,0.0,3.0,yes,,
7518,Tbon3,18200000.0,0.005388503,460,1,2.0,460,398.0,383.0,411.0,5.0,1.0,10.0,125.0,106.0,144.0,0.0,0.0,3.0,yes,,
1285,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
1285,ARD3,9520000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0,yes,,
1285,CJ,8920000.0,0.0,460,0,1.27,460,331.0,311.0,350.0,0.0,0.0,0.0,164.0,144.0,184.0,0.0,0.0,0.0,yes,,
1285,CJ2,7730000.0,0.000374262,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,125.0,106.0,143.0,0.0,0.0,1.0,yes,,
1285,CJ3,2720000.0,5.65e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
1285,FWC,6303128.794,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
1285,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
1285,FWC3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
1285,JLB,11000000.0,0.002717468,460,0,1.96,460,395.0,380.0,409.0,2.0,0.0,6.0,127.0,108.0,146.0,0.0,0.0,2.0,yes,,
1285,JLB2c,3925000.0,0.000196513,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,107.0,143.0,0.0,0.0,0.0,yes,,
1285,JLB3,14454000.0,0.0033090479999999998,460,1,2.0,460,398.0,383.0,412.0,3.0,0.0,7.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
1285,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
1285,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
1285,LKB3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
1285,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
1285,Tbon3,18200000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
3488,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
3488,ARD3,9520000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
3488,CJ,8920000.0,0.0,460,0,1.27,460,331.0,312.0,349.0,0.0,0.0,0.0,164.0,144.0,184.0,0.0,0.0,0.0,yes,,
3488,CJ2,7730000.0,0.000546999,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,2.0,125.0,106.0,144.0,0.0,0.0,1.0,yes,,
3488,CJ3,2720000.0,2.8199999999999998e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
3488,FWC,6303128.794,2.9999999999999997e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
3488,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,107.0,144.0,0.0,0.0,0.0,yes,,
3488,FWC3,25500000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
3488,JLB,11000000.0,0.0,460,0,1.96,460,395.0,380.0,409.0,0.0,0.0,0.0,127.0,108.0,146.0,0.0,0.0,0.0,yes,,
3488,JLB2c,3925000.0,0.0029757729999999997,460,0,2.0,460,398.0,383.0,412.0,3.0,0.0,6.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
3488,JLB3,14454000.0,0.0047894109999999995,460,1,2.0,460,398.0,383.0,412.0,4.0,1.0,9.0,124.0,106.0,143.0,0.0,0.0,2.0,yes,,
3488,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0,yes,,
3488,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
